time,TimerNodeTime,AltitudeSendTime,AltitudeRosSendTime,CurrentAltitude,CurrentAltitudeCentimeters,AltitudeReached,ServoCommanderSendTime,ServoCommanderRosSendTime,Joint1CommandPos,Joint1ActualPos,Joint2CommandPos,Joint2ActualPosServoJerkSendTime,ServoJerkRosSendTime,NumStrokes,JerkMessage,JerkRate
5.20,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
5.30,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
5.39,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
5.50,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
5.60,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
5.70,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
5.80,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
5.91,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
6.01,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
6.10,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
6.20,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
6.32,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
6.40,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
6.54,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
6.61,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
6.79,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
6.79,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
6.90,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
7.00,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
7.18,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
7.23,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
7.30,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
7.41,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
7.51,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
7.60,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
7.71,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
7.80,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
7.90,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
8.03,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
8.11,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
8.23,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
8.29,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
8.40,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
8.50,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
8.63,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
8.70,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
8.80,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
8.90,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
8.99,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
9.10,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
9.20,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
9.34,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
9.39,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
9.50,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
9.62,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
9.76,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
9.82,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
9.89,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
9.99,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
10.11,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
10.20,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
10.42,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
10.50,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
10.59,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
10.69,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
10.79,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
10.89,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
10.99,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
11.10,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
11.20,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
11.29,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
11.40,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
11.50,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
11.59,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
11.70,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
11.80,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
11.90,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
12.10,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
12.22,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
12.29,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
12.46,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
12.49,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
12.60,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
12.70,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
12.79,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
12.90,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
12.99,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
13.10,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
13.20,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
13.30,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
13.40,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
13.50,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
13.60,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
13.69,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
13.79,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
13.89,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
13.99,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
14.10,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
14.20,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
14.34,0,starting,0,0,0,0,starting,0,0,0,0,0,starting,0,0,starting,0,
